event_id,user_id,timestamp,action_type,item_id,product_type,eco_score,refurbished,delivery_type,used_green_toggle,session_id
9732,184,2025-05-26 06:19:29,view,1256,Fans,127.42,0,instant,1,session_184_80
9733,270,2024-07-24 21:06:24,view,3018,Gas Stove,151.37,0,instant,0,session_270_43
9734,142,2025-06-03 14:39:15,normal_purchase,3567,Air Conditioner,340.77,1,delayed,0,session_142_10
9735,236,2024-12-11 22:31:01,refurbished_purchase,3960,Washing Machine,93.7,1,instant,1,session_236_25
9736,276,2025-05-06 03:24:43,refurbished_purchase,336,Air Conditioner,202.0,1,instant,1,session_276_8
9737,376,2024-04-16 00:12:37,refurbished_purchase,988,Refrigerator,117.21,1,instant,1,session_376_6
9738,355,2025-06-26 06:21:59,refurbished_purchase,997,Gas Stove,32.82,1,instant,1,session_355_32
9739,227,2025-06-28 20:49:17,green_toggle,104,Geyser,67.78,0,instant,1,session_227_16
9740,312,2025-04-25 11:39:15,view,3864,Fans,87.63,0,instant,0,session_312_91
9741,167,2024-08-20 02:42:40,normal_purchase,767,Refrigerator,371.95,1,instant,0,session_167_42
9742,116,2024-02-24 23:08:17,normal_purchase,713,Geyser,213.47,0,instant,1,session_116_17
9743,297,2025-04-01 22:26:45,view,4070,Cooler,195.03,0,instant,0,session_297_92
9744,486,2025-03-04 05:53:32,green_toggle,1319,Refrigerator,265.41,0,instant,1,session_486_95
9745,407,2024-07-07 23:50:15,view,2230,Refrigerator,309.36,0,delayed,0,session_407_14
9746,327,2025-03-16 11:52:40,view,2749,Mixer Grinder,58.77,0,instant,0,session_327_31
9747,326,2024-06-19 09:04:05,delayed_delivery,464,Gas Stove,87.93,0,delayed,1,session_326_44
9748,197,2025-03-10 10:55:02,view,899,Cooler,138.47,0,delayed,0,session_197_84
9749,490,2024-02-06 17:06:19,view,4999,Mixer Grinder,66.64,0,instant,0,session_490_83
9750,196,2024-02-24 08:32:13,refurbished_purchase,4028,Water Purifier,45.67,1,instant,1,session_196_6
9751,492,2024-12-29 00:31:43,refurbished_purchase,4171,Washing Machine,145.24,1,delayed,1,session_492_32
9752,318,2024-01-06 10:38:16,green_toggle,1067,Fans,81.86,0,delayed,1,session_318_72
9753,18,2024-09-02 10:35:29,view,3806,Mixer Grinder,133.17,0,instant,0,session_18_37
9754,291,2025-04-29 23:07:38,normal_purchase,4258,Mixer Grinder,56.8,0,instant,0,session_291_94
9755,405,2024-03-20 23:19:12,view,2412,Washing Machine,260.77,1,instant,1,session_405_57
9756,435,2025-02-26 06:43:31,normal_purchase,4208,Geyser,196.11,0,delayed,0,session_435_92
9757,284,2024-02-03 08:50:56,green_toggle,3152,Water Purifier,130.01,0,instant,1,session_284_29
9758,28,2024-12-15 01:45:35,view,22,Refrigerator,349.69,0,instant,1,session_28_78
9759,358,2024-11-11 18:26:05,green_toggle,830,Geyser,107.55,0,delayed,1,session_358_23
9760,142,2025-03-05 13:04:36,view,1215,Air Conditioner,404.21,0,instant,0,session_142_14
9761,384,2024-09-09 02:57:24,refurbished_purchase,3571,Gas Stove,44.53,1,instant,1,session_384_14
9762,295,2025-05-05 17:45:42,green_toggle,21,Gas Stove,99.54,0,delayed,1,session_295_89
9763,480,2025-04-09 02:28:36,normal_purchase,2505,Fans,67.8,0,delayed,0,session_480_100
9764,120,2025-02-18 05:28:41,green_toggle,3581,Water Purifier,114.94,0,delayed,1,session_120_37
9765,342,2024-09-02 02:22:44,view,4225,Gas Stove,106.07,0,instant,0,session_342_79
9766,163,2025-02-23 02:09:35,view,647,Water Purifier,168.48,0,instant,0,session_163_4
9767,289,2024-12-13 13:15:28,view,2054,Water Purifier,174.58,0,delayed,1,session_289_5
9768,11,2024-06-28 00:13:58,green_toggle,650,Television,94.22,0,instant,1,session_11_28
9769,55,2025-05-31 11:32:59,green_toggle,808,Washing Machine,262.81,0,instant,1,session_55_53
9770,333,2024-02-27 06:15:37,view,273,Fans,145.19,0,instant,0,session_333_69
9771,142,2024-04-03 10:54:35,view,595,Geyser,140.76,0,instant,0,session_142_13
9772,229,2024-04-20 09:38:29,view,2538,Geyser,118.95,0,instant,1,session_229_39
9773,454,2024-04-27 16:10:15,refurbished_purchase,1048,Washing Machine,85.48,1,delayed,1,session_454_28
9774,410,2024-11-28 19:53:34,view,3847,Fans,73.51,0,instant,0,session_410_47
9775,240,2024-07-23 20:28:51,normal_purchase,3729,Gas Stove,153.97,0,delayed,0,session_240_60
9776,85,2024-08-30 18:23:30,view,4018,Cooler,140.8,1,instant,1,session_85_13
9777,167,2024-12-21 02:55:52,view,964,Geyser,119.27,0,instant,0,session_167_93
9778,73,2024-08-31 12:23:51,green_toggle,475,Refrigerator,227.88,1,instant,1,session_73_77
9779,449,2024-03-26 17:19:59,normal_purchase,3422,Refrigerator,351.48,0,instant,0,session_449_58
9780,446,2025-06-21 02:05:11,green_toggle,420,Cooler,65.99,0,instant,1,session_446_1
9781,467,2024-01-16 03:13:45,view,238,Washing Machine,349.77,0,instant,0,session_467_38
9782,122,2025-04-06 10:14:08,view,1674,Cooler,133.19,0,delayed,1,session_122_26
9783,97,2025-03-22 02:22:55,view,746,Mixer Grinder,92.2,0,instant,1,session_97_23
9784,128,2025-05-19 13:14:52,view,2817,Refrigerator,387.81,1,instant,0,session_128_73
9785,350,2024-12-15 07:23:10,green_toggle,1479,Television,188.99,0,instant,1,session_350_34
9786,358,2025-02-04 02:28:59,view,2379,Washing Machine,310.8,0,instant,0,session_358_95
9787,496,2024-12-09 19:05:25,green_toggle,3410,Cooler,119.02,0,instant,1,session_496_2
9788,58,2024-04-07 22:23:53,view,784,Geyser,156.66,0,instant,1,session_58_20
9789,350,2024-11-23 08:09:44,view,4037,Television,221.97,1,instant,0,session_350_7
9790,74,2025-04-12 07:21:12,green_toggle,4396,Water Purifier,117.17,0,instant,1,session_74_52
9791,394,2025-04-28 15:26:48,view,2886,Water Purifier,185.3,1,instant,0,session_394_40
9792,434,2025-04-13 04:35:21,refurbished_purchase,3739,Cooler,31.77,1,instant,1,session_434_88
9793,457,2024-08-18 05:03:10,view,2729,Television,155.19,0,instant,0,session_457_23
9794,119,2024-12-24 10:34:42,view,3443,Gas Stove,148.62,1,instant,0,session_119_65
9795,231,2024-10-17 14:12:10,green_toggle,3988,Geyser,122.18,0,delayed,1,session_231_2
9796,113,2024-08-01 15:36:00,normal_purchase,3080,Gas Stove,126.91,0,instant,0,session_113_98
9797,254,2024-08-08 04:17:43,delayed_delivery,4603,Geyser,125.12,0,delayed,1,session_254_55
9798,203,2025-01-30 10:58:12,delayed_delivery,174,Gas Stove,70.66,1,delayed,1,session_203_77
9799,270,2024-08-18 00:48:09,refurbished_purchase,3416,Air Conditioner,111.75,1,instant,1,session_270_93
9800,397,2024-03-13 19:21:51,normal_purchase,3567,Air Conditioner,341.09,1,instant,1,session_397_25
9801,387,2025-05-31 08:52:41,view,1875,Mixer Grinder,101.57,0,instant,0,session_387_30
9802,404,2025-05-21 13:18:59,view,2366,Television,162.57,0,instant,1,session_404_5
9803,162,2025-01-20 10:28:10,view,2162,Geyser,197.16,0,instant,1,session_162_4
9804,236,2025-03-12 02:45:19,view,2546,Television,159.75,1,instant,1,session_236_41
9805,464,2024-07-03 01:30:32,view,3936,Washing Machine,251.44,1,delayed,0,session_464_58
9806,460,2024-12-26 08:52:01,green_toggle,1301,Water Purifier,92.72,0,instant,1,session_460_92
9807,227,2024-05-18 10:28:09,green_toggle,1213,Refrigerator,316.81,0,instant,1,session_227_85
9808,243,2025-01-21 18:51:33,view,2440,Water Purifier,132.45,0,instant,0,session_243_3
9809,475,2024-03-29 08:38:32,view,3027,Gas Stove,147.34,0,instant,1,session_475_72
9810,223,2025-04-13 12:54:51,view,2287,Geyser,141.1,0,instant,0,session_223_68
9811,49,2025-04-06 16:21:13,view,4688,Mixer Grinder,85.08,0,instant,0,session_49_88
9812,483,2025-01-11 03:57:46,view,731,Geyser,198.91,0,instant,0,session_483_29
9813,320,2025-04-14 09:25:27,view,4462,Gas Stove,128.5,0,instant,1,session_320_16
9814,131,2024-08-24 02:20:31,green_toggle,3647,Air Conditioner,352.43,0,delayed,1,session_131_71
9815,388,2024-08-11 14:02:05,delayed_delivery,3052,Fans,45.12,0,delayed,1,session_388_71
9816,196,2025-05-31 02:31:46,delayed_delivery,3104,Refrigerator,214.51,0,delayed,1,session_196_29
9817,378,2024-05-17 22:56:44,normal_purchase,1322,Fans,103.85,0,instant,0,session_378_27
9818,153,2024-06-03 16:43:16,view,2774,Air Conditioner,367.76,0,instant,0,session_153_52
9819,329,2025-01-24 19:56:44,normal_purchase,2027,Geyser,116.51,0,instant,0,session_329_33
9820,468,2024-11-01 14:48:06,green_toggle,2000,Geyser,135.83,1,instant,1,session_468_75
9821,9,2024-08-26 11:06:11,green_toggle,4776,Fans,82.49,0,delayed,1,session_9_72
9822,107,2024-05-25 08:25:59,normal_purchase,3946,Washing Machine,373.93,0,instant,0,session_107_34
9823,335,2024-06-15 05:50:23,view,1457,Television,201.83,1,instant,1,session_335_7
9824,44,2024-07-29 04:03:11,normal_purchase,1018,Cooler,135.8,0,instant,0,session_44_2
9825,277,2024-10-19 20:37:26,view,884,Mixer Grinder,103.38,0,instant,1,session_277_22
9826,402,2024-04-15 20:45:46,green_toggle,3497,Washing Machine,216.7,0,instant,1,session_402_63
9827,29,2025-06-16 14:46:01,green_toggle,1113,Gas Stove,67.77,0,instant,1,session_29_6
9828,310,2024-10-05 18:30:38,delayed_delivery,2529,Refrigerator,197.7,1,delayed,1,session_310_74
9829,395,2025-01-21 15:01:10,view,3964,Refrigerator,339.35,0,instant,0,session_395_20
9830,497,2024-05-07 12:01:23,view,1087,Refrigerator,357.76,1,instant,0,session_497_55
9831,53,2024-09-07 05:39:39,view,3712,Washing Machine,263.17,0,instant,0,session_53_61
9832,398,2025-01-14 04:07:06,view,1586,Washing Machine,304.84,0,instant,1,session_398_17
9833,300,2024-03-12 07:54:04,green_toggle,468,Water Purifier,65.64,1,instant,1,session_300_88
9834,432,2024-06-02 16:03:12,view,3222,Washing Machine,264.49,0,delayed,0,session_432_43
9835,266,2025-03-09 05:05:42,normal_purchase,2846,Geyser,172.44,0,delayed,1,session_266_24
9836,49,2024-02-19 07:48:23,delayed_delivery,385,Water Purifier,111.05,0,delayed,1,session_49_48
9837,489,2024-01-09 03:09:52,delayed_delivery,1410,Washing Machine,195.86,0,delayed,1,session_489_39
9838,173,2024-02-09 20:52:51,refurbished_purchase,4786,Gas Stove,56.86,1,instant,1,session_173_12
9839,210,2025-01-18 23:22:57,view,2215,Mixer Grinder,82.83,0,instant,0,session_210_69
9840,269,2025-02-14 04:50:19,green_toggle,1521,Washing Machine,199.84,0,instant,1,session_269_72
9841,41,2024-07-13 19:13:57,green_toggle,3647,Mixer Grinder,78.05,1,instant,1,session_41_76
9842,68,2024-08-25 07:30:38,normal_purchase,1277,Fans,151.88,0,delayed,0,session_68_17
9843,217,2024-07-10 01:24:21,view,4553,Geyser,166.15,0,instant,0,session_217_76
9844,331,2024-10-24 03:55:51,view,3478,Washing Machine,284.47,0,instant,0,session_331_49
9845,300,2025-03-14 17:02:32,view,4447,Television,289.25,0,instant,1,session_300_27
9846,220,2025-03-03 21:49:54,green_toggle,736,Washing Machine,252.17,0,instant,1,session_220_70
9847,222,2024-09-04 04:58:16,view,381,Refrigerator,318.5,0,instant,0,session_222_100
9848,470,2024-04-05 11:39:05,refurbished_purchase,88,Fans,26.2,1,instant,1,session_470_64
9849,444,2024-01-02 12:47:50,green_toggle,2272,Television,110.11,0,instant,1,session_444_82
9850,272,2025-05-03 05:00:40,view,4804,Television,169.59,0,instant,0,session_272_15
9851,264,2024-02-15 20:03:23,delayed_delivery,4827,Geyser,135.68,0,delayed,1,session_264_14
9852,183,2024-05-05 06:51:50,green_toggle,606,Geyser,95.86,0,instant,1,session_183_61
9853,325,2024-09-18 10:37:29,view,454,Air Conditioner,370.13,0,instant,0,session_325_32
9854,399,2024-03-15 20:09:43,refurbished_purchase,416,Fans,19.9,1,instant,1,session_399_88
9855,136,2025-04-26 11:19:42,view,2457,Water Purifier,133.45,0,delayed,0,session_136_70
9856,281,2024-03-05 10:39:36,green_toggle,4977,Air Conditioner,242.48,1,instant,1,session_281_10
9857,198,2024-01-16 08:42:19,view,3748,Air Conditioner,377.01,0,instant,0,session_198_53
9858,113,2024-12-12 06:49:48,view,1536,Washing Machine,313.03,0,instant,0,session_113_50
9859,384,2025-05-02 05:29:42,view,2373,Air Conditioner,406.44,0,instant,0,session_384_87
9860,169,2024-05-11 03:16:37,view,1228,Television,156.57,1,delayed,0,session_169_23
9861,300,2024-11-03 22:52:25,view,3630,Cooler,162.61,0,instant,0,session_300_69
9862,240,2025-03-23 06:54:22,view,4344,Mixer Grinder,114.5,0,instant,0,session_240_20
9863,185,2024-03-17 23:40:20,view,1422,Cooler,168.9,0,delayed,0,session_185_12
9864,408,2025-06-01 18:07:04,view,3017,Water Purifier,100.95,1,instant,1,session_408_95
9865,6,2024-12-13 00:03:10,view,2560,Mixer Grinder,119.45,0,delayed,0,session_6_27
9866,458,2025-03-02 01:43:35,view,568,Cooler,191.69,0,instant,0,session_458_71
9867,115,2024-02-11 01:48:45,view,4767,Geyser,118.2,0,delayed,0,session_115_68
9868,116,2024-10-29 12:17:19,green_toggle,4243,Water Purifier,133.14,0,instant,1,session_116_89
9869,218,2024-07-31 22:09:56,green_toggle,3950,Gas Stove,65.83,0,instant,1,session_218_49
9870,231,2024-01-29 02:44:13,green_toggle,3684,Refrigerator,258.46,0,instant,1,session_231_76
9871,365,2024-01-05 23:20:55,view,2972,Gas Stove,188.47,0,instant,1,session_365_75
9872,351,2024-05-27 12:25:35,view,4898,Cooler,145.03,0,instant,0,session_351_60
9873,192,2024-02-07 08:15:22,green_toggle,1817,Refrigerator,308.44,1,instant,1,session_192_92
9874,282,2025-04-08 19:13:33,normal_purchase,1396,Refrigerator,302.71,1,instant,0,session_282_80
9875,368,2024-04-26 11:47:10,view,159,Cooler,153.22,0,instant,0,session_368_77
9876,20,2025-02-19 04:52:17,view,2666,Refrigerator,394.47,0,instant,0,session_20_5
9877,251,2025-05-10 15:07:31,delayed_delivery,4406,Air Conditioner,251.03,1,delayed,1,session_251_75
9878,386,2025-03-21 00:24:54,view,2634,Cooler,165.66,0,delayed,1,session_386_25
9879,151,2025-01-12 06:03:17,view,3611,Water Purifier,166.77,0,instant,1,session_151_16
9880,148,2024-11-23 23:42:25,view,3066,Fans,55.42,1,instant,0,session_148_15
9881,383,2024-03-14 09:39:50,refurbished_purchase,4517,Geyser,30.64,1,instant,1,session_383_30
9882,27,2025-02-13 12:40:56,view,2865,Fans,96.98,0,instant,0,session_27_16
9883,314,2025-04-05 01:48:03,view,3569,Fans,132.89,0,delayed,0,session_314_96
9884,221,2024-10-18 13:03:52,normal_purchase,2765,Television,286.29,1,instant,0,session_221_3
9885,182,2024-11-27 16:00:33,green_toggle,4491,Mixer Grinder,42.78,0,instant,1,session_182_86
9886,132,2024-09-03 18:15:35,delayed_delivery,4944,Fans,34.53,0,delayed,1,session_132_8
9887,298,2024-05-05 16:02:41,green_toggle,3676,Television,211.96,0,instant,1,session_298_18
9888,366,2024-10-22 09:54:51,normal_purchase,3594,Fans,133.93,0,instant,1,session_366_9
9889,243,2024-02-27 19:03:06,green_toggle,1790,Cooler,87.93,0,instant,1,session_243_98
9890,446,2025-06-18 23:24:52,delayed_delivery,2394,Refrigerator,192.31,0,delayed,1,session_446_61
9891,458,2025-02-20 09:11:25,refurbished_purchase,2116,Television,78.5,1,instant,1,session_458_67
9892,462,2024-12-16 02:23:45,normal_purchase,4920,Television,230.08,0,instant,0,session_462_71
9893,452,2024-08-24 05:05:20,green_toggle,3447,Mixer Grinder,46.06,0,instant,1,session_452_76
9894,399,2024-08-03 14:37:56,view,4808,Cooler,181.83,1,instant,1,session_399_73
9895,266,2025-03-16 08:34:15,view,2199,Refrigerator,387.69,1,instant,0,session_266_35
9896,229,2024-12-12 23:58:05,view,2284,Water Purifier,153.03,0,instant,0,session_229_65
9897,487,2025-05-17 22:13:20,green_toggle,3247,Air Conditioner,278.31,0,instant,1,session_487_36
9898,2,2024-01-27 20:20:07,view,1677,Mixer Grinder,61.21,0,instant,1,session_2_53
9899,383,2024-05-29 06:28:39,view,2525,Gas Stove,153.88,0,delayed,0,session_383_77
9900,289,2025-04-07 14:06:48,delayed_delivery,2194,Refrigerator,184.21,0,delayed,1,session_289_33
9901,262,2024-03-19 04:27:55,view,2828,Geyser,161.2,0,instant,0,session_262_35
9902,380,2025-06-26 05:59:17,refurbished_purchase,1234,Gas Stove,59.9,1,instant,1,session_380_50
9903,207,2024-12-13 12:27:26,view,4338,Television,219.36,0,instant,0,session_207_49
9904,402,2024-08-20 11:17:17,refurbished_purchase,4954,Geyser,58.87,1,instant,1,session_402_67
9905,323,2024-01-17 01:51:26,view,4603,Refrigerator,300.56,0,instant,1,session_323_78
9906,395,2024-11-30 03:50:58,view,92,Mixer Grinder,103.18,0,instant,0,session_395_36
9907,144,2025-05-26 11:24:47,refurbished_purchase,1743,Gas Stove,46.64,1,instant,1,session_144_60
9908,270,2024-02-25 02:35:51,view,4586,Geyser,187.38,0,instant,1,session_270_11
9909,129,2025-05-23 19:16:01,green_toggle,4085,Washing Machine,255.06,1,instant,1,session_129_2
9910,258,2024-05-02 10:19:55,normal_purchase,3141,Mixer Grinder,79.87,1,instant,0,session_258_35
9911,333,2025-06-16 00:51:14,normal_purchase,1073,Geyser,204.21,0,delayed,1,session_333_1
9912,292,2025-06-15 15:02:23,green_toggle,2013,Water Purifier,131.11,0,instant,1,session_292_47
9913,427,2024-07-14 20:48:44,view,178,Gas Stove,198.58,0,instant,0,session_427_69
9914,349,2024-01-16 03:22:15,view,3399,Gas Stove,186.13,0,instant,0,session_349_89
9915,393,2025-01-23 07:40:47,view,4760,Cooler,185.23,0,instant,1,session_393_42
9916,267,2025-01-01 09:31:45,normal_purchase,1626,Fans,78.43,0,instant,0,session_267_89
9917,351,2025-01-14 16:57:03,green_toggle,3538,Gas Stove,94.2,1,instant,1,session_351_81
9918,139,2024-08-22 11:27:46,view,1361,Fans,107.54,0,instant,0,session_139_20
9919,167,2024-10-17 12:16:51,normal_purchase,2158,Water Purifier,139.99,0,instant,1,session_167_79
9920,326,2025-06-13 17:37:09,view,4140,Gas Stove,189.77,0,instant,0,session_326_37
9921,18,2025-05-11 10:51:45,normal_purchase,181,Fans,147.1,0,delayed,0,session_18_94
9922,357,2024-07-29 22:46:32,view,845,Gas Stove,172.23,1,delayed,0,session_357_23
9923,200,2025-03-14 16:51:54,delayed_delivery,3171,Washing Machine,146.05,0,delayed,1,session_200_16
9924,42,2025-05-31 20:30:01,view,4251,Washing Machine,302.34,0,instant,0,session_42_65
9925,434,2024-10-27 19:07:26,delayed_delivery,3306,Cooler,90.06,0,delayed,1,session_434_46
9926,454,2025-05-22 02:15:34,normal_purchase,3391,Mixer Grinder,87.13,0,instant,0,session_454_83
9927,456,2024-08-19 21:38:05,view,606,Fans,127.5,0,instant,0,session_456_25
9928,287,2024-02-13 11:43:31,normal_purchase,1751,Gas Stove,210.26,0,delayed,0,session_287_7
9929,63,2025-06-11 04:27:43,refurbished_purchase,2155,Washing Machine,104.7,1,instant,1,session_63_39
9930,72,2025-04-09 21:52:35,green_toggle,596,Gas Stove,146.03,0,instant,1,session_72_41
9931,370,2024-09-09 01:05:12,delayed_delivery,804,Mixer Grinder,91.98,0,delayed,1,session_370_94
9932,53,2025-02-02 07:03:20,green_toggle,1140,Cooler,100.72,0,instant,1,session_53_77
9933,146,2024-06-13 10:51:52,normal_purchase,3828,Washing Machine,249.81,0,instant,0,session_146_42
9934,393,2024-08-16 13:07:53,view,407,Television,255.57,0,instant,0,session_393_2
9935,136,2025-03-02 17:32:45,view,3249,Washing Machine,273.95,0,instant,0,session_136_49
9936,225,2025-05-31 12:34:43,normal_purchase,961,Geyser,113.41,0,instant,0,session_225_40
9937,134,2024-04-10 04:59:13,view,413,Air Conditioner,435.1,1,instant,1,session_134_53
9938,500,2025-06-25 00:04:21,green_toggle,3586,Mixer Grinder,42.71,0,instant,1,session_500_64
9939,267,2024-12-07 02:55:20,view,432,Cooler,127.28,1,delayed,0,session_267_38
9940,337,2024-03-22 21:32:50,view,1144,Cooler,159.69,1,delayed,0,session_337_36
9941,342,2024-02-08 04:18:09,delayed_delivery,3312,Geyser,99.9,0,delayed,1,session_342_27
9942,167,2025-05-01 03:52:10,view,2224,Fans,113.33,1,instant,1,session_167_93
9943,33,2025-02-16 08:49:22,view,2494,Fans,88.85,0,instant,1,session_33_61
9944,70,2024-05-10 13:42:27,delayed_delivery,2924,Water Purifier,68.02,0,delayed,1,session_70_97
9945,83,2025-01-27 19:48:07,view,219,Geyser,195.98,0,instant,0,session_83_95
9946,450,2024-09-28 04:45:25,green_toggle,667,Fans,100.62,0,instant,1,session_450_13
9947,241,2024-09-08 11:37:40,view,2632,Fans,94.85,0,instant,1,session_241_82
9948,284,2025-06-14 07:14:02,view,238,Geyser,151.33,0,instant,0,session_284_71
9949,135,2025-01-10 20:19:56,normal_purchase,2038,Washing Machine,382.82,0,instant,0,session_135_86
