itemID,Product,Variety/Size,Brand,price,Production(kg CO2e),Packaging(kg CO2e),Logistics(kg CO2e),Total(kg CO2e),refurbished_available
4333,Washing Machine,9 kg,IFB,31820,174.6,17.46,17.46,209.52,1
4334,Washing Machine,9 kg,Whirlpool,42784,172.8,17.28,17.28,207.36,0
4335,Air Conditioner,2 Ton,Daikin,60474,285.0,28.5,30.4,343.9,1
4336,Washing Machine,8 kg,IFB,28905,145.5,14.55,14.55,174.6,0
4337,Television,55 inch,Sony,66392,216.0,21.6,42.0,279.6,0
4338,Washing Machine,6 kg,LG,24848,98.0,9.8,9.8,117.6,0
4339,Gas Stove/Cooktop,4 Burner,Bajaj,7746,50.5,5.05,5.05,60.6,0
4340,Mixer Grinder,1000 W,Morphy Richards,4302,99.0,9.9,11.0,119.9,1
4341,Television,50 inch,Sony,58772,180.0,18.0,36.0,234.0,1
4342,Gas Stove/Cooktop,2 Burner,Butterfly,3437,28.5,2.85,2.85,34.2,0
4343,Fans,52 inch,Havells,3330,25.0,2.5,3.0,30.5,1
4344,Gas Stove/Cooktop,3 Burner,Bajaj,3761,40.4,4.04,4.04,48.48,0
4345,Gas Stove/Cooktop,4 Burner,Butterfly,5815,47.5,4.75,4.75,57.0,0
4346,Gas Stove/Cooktop,3 Burner,Prestige,4011,40.0,4.0,4.0,48.0,1
4347,Mixer Grinder,1000 W,Philips,5835,94.5,9.45,10.5,114.45,1
4348,Cooler,30 L,Havells,8291,40.0,4.0,10.0,54.0,0
4349,Television,65 inch,Samsung,68676,209.0,20.9,38.0,267.9,1
4350,Mixer Grinder,750 W,Preethi,5270,80.5,8.05,8.05,96.6,0
4351,Television,55 inch,Vu,48985,198.0,19.8,38.5,256.3,0
4352,Washing Machine,7 kg,Samsung,23384,114.0,11.4,11.4,136.8,1
4353,Television,32 inch,Samsung,25594,95.0,9.5,19.0,123.5,0
4354,Cooler,50 L,Voltas,16166,50.0,5.0,10.0,65.0,0
4355,Air Conditioner,2 Ton,Daikin,65325,285.0,28.5,30.4,343.9,0
4356,Fans,48 inch,Bajaj,2636,20.2,2.02,2.02,24.24,0
4357,Television,55 inch,Vu,66935,198.0,19.8,38.5,256.3,0
4358,Geyser/Water Heater,6 L,Racold,3144,41.2,4.12,4.12,49.44,0
4359,Refrigerator,190 L,LG,21692,147.0,14.7,14.7,176.4,0
4360,Fans,48 inch,Bajaj,2164,20.2,2.02,2.02,24.24,0
4361,Washing Machine,8 kg,Whirlpool,30342,144.0,14.4,14.4,172.8,0
4362,Geyser/Water Heater,10 L,Havells,4153,50.0,5.0,5.0,60.0,0
4363,Television,55 inch,Vu,56621,198.0,19.8,38.5,256.3,0
4364,Television,55 inch,LG,65767,176.4,17.64,34.3,228.34,1
4365,Refrigerator,300 L,LG,31786,196.0,19.6,24.5,240.1,1
4366,Refrigerator,240 L,Godrej,22767,178.2,17.82,19.8,215.82,0
4367,Washing Machine,8 kg,Whirlpool,27612,144.0,14.4,14.4,172.8,0
4368,Refrigerator,240 L,LG,20369,176.4,17.64,19.6,213.64,1
4369,Water Purifier,RO+UV,Pureit,12176,58.8,5.88,3.92,68.6,0
4370,Washing Machine,9 kg,Bosch,33682,172.8,17.28,17.28,207.36,1
4371,Washing Machine,9 kg,LG,30728,176.4,17.64,17.64,211.68,1
4372,Geyser/Water Heater,10 L,AO Smith,3911,62.5,6.25,6.25,75.0,0
4373,Gas Stove/Cooktop,4 Burner,Bajaj,4421,50.5,5.05,5.05,60.6,1
4374,Refrigerator,240 L,LG,25650,176.4,17.64,19.6,213.64,1
4375,Fans,52 inch,Orient,3099,27.25,2.73,3.27,33.25,1
4376,Washing Machine,7 kg,LG,20859,117.6,11.76,11.76,141.12,0
4377,Washing Machine,8 kg,LG,30371,147.0,14.7,14.7,176.4,0
4378,Mixer Grinder,1000 W,Bajaj,5650,90.9,9.09,10.1,110.09,0
4379,Geyser/Water Heater,6 L,Crompton,3368,40.0,4.0,4.0,48.0,1
4380,Television,43 inch,TCL,35560,117.6,11.76,24.5,153.86,1
4381,Television,43 inch,Vu,32436,132.0,13.2,27.5,172.7,1
4382,Television,43 inch,OnePlus,27335,122.4,12.24,25.5,160.14,0
4383,Washing Machine,7 kg,IFB,27275,116.4,11.64,11.64,139.68,1
4384,Television,50 inch,Vu,48397,165.0,16.5,33.0,214.5,0
4385,Washing Machine,9 kg,Whirlpool,40170,172.8,17.28,17.28,207.36,0
4386,Television,43 inch,OnePlus,29319,122.4,12.24,25.5,160.14,1
4387,Refrigerator,240 L,Godrej,20326,178.2,17.82,19.8,215.82,0
4388,Television,43 inch,Xiaomi,39814,123.6,12.36,25.75,161.71,1
4389,Refrigerator,300 L,Godrej,32923,198.0,19.8,24.75,242.55,0
4390,Cooler,20 L,Bajaj,7934,30.3,3.03,8.08,41.41,1
4391,Refrigerator,300 L,LG,25433,196.0,19.6,24.5,240.1,0
4392,Geyser/Water Heater,10 L,V-Guard,5959,55.0,5.5,5.5,66.0,0
4393,Gas Stove/Cooktop,3 Burner,Sunflame,3468,38.0,3.8,3.8,45.6,0
4394,Gas Stove/Cooktop,2 Burner,Elica,2857,36.0,3.6,3.6,43.2,0
4395,Geyser/Water Heater,10 L,AO Smith,5116,62.5,6.25,6.25,75.0,0
4396,Water Purifier,RO+UV,HUL,13546,60.0,6.0,4.0,70.0,1
4397,Television,32 inch,Sony,23196,120.0,12.0,24.0,156.0,0
4398,Television,43 inch,OnePlus,35201,122.4,12.24,25.5,160.14,0
4399,Television,65 inch,Sony,70961,264.0,26.4,48.0,338.4,1
4400,Air Conditioner,1 Ton,Blue Star,36795,202.0,20.2,25.25,247.45,1
4401,Geyser/Water Heater,15 L,AO Smith,5947,75.0,7.5,7.5,90.0,1
4402,Geyser/Water Heater,15 L,Racold,7061,61.8,6.18,6.18,74.16,1
4403,Washing Machine,6 kg,IFB,17236,97.0,9.7,9.7,116.4,1
4404,Air Conditioner,2 Ton,Samsung,57534,285.0,28.5,30.4,343.9,0
4405,Air Conditioner,1.5 Ton,LG,32977,245.0,24.5,24.5,294.0,0
4406,Geyser/Water Heater,6 L,Havells,2951,40.0,4.0,4.0,48.0,1
4407,Television,55 inch,Sony,51662,216.0,21.6,42.0,279.6,1
4408,Geyser/Water Heater,6 L,AO Smith,3939,50.0,5.0,5.0,60.0,1
4409,Cooler,30 L,Bajaj,7865,40.4,4.04,10.1,54.54,0
4410,Air Conditioner,2 Ton,Hitachi,64598,345.0,34.5,36.8,416.3,1
4411,Gas Stove/Cooktop,4 Burner,Elica,4677,60.0,6.0,6.0,72.0,0
4412,Geyser/Water Heater,6 L,Crompton,3155,40.0,4.0,4.0,48.0,1
4413,Gas Stove/Cooktop,3 Burner,Bajaj,3382,40.4,4.04,4.04,48.48,0
4414,Geyser/Water Heater,15 L,Bajaj,4007,60.6,6.06,6.06,72.72,1
4415,Television,65 inch,OnePlus,78273,224.4,22.44,40.8,287.64,1
4416,Television,75 inch,LG,102831,245.0,24.5,49.0,318.5,1
4417,Mixer Grinder,1000 W,Havells,7179,90.0,9.0,10.0,109.0,1
4418,Fans,48 inch,Crompton,1691,20.0,2.0,2.0,24.0,1
4419,Geyser/Water Heater,10 L,Racold,3042,51.5,5.15,5.15,61.8,1
4420,Refrigerator,190 L,LG,21116,147.0,14.7,14.7,176.4,0
4421,Cooler,30 L,Havells,8085,40.0,4.0,10.0,54.0,0
4422,Washing Machine,6 kg,Godrej,22056,99.0,9.9,9.9,118.8,0
4423,Cooler,50 L,Crompton,17309,50.0,5.0,10.0,65.0,1
4424,Water Purifier,RO+UV+UF,Aquaguard,14695,81.6,8.16,4.08,93.84,1
4425,Cooler,20 L,Kenstar,7878,29.7,2.97,7.92,40.59,1
4426,Washing Machine,6 kg,Whirlpool,18505,96.0,9.6,9.6,115.2,0
4427,Television,50 inch,OnePlus,55275,153.0,15.3,30.6,198.9,1
4428,Refrigerator,340 L,LG,43442,215.6,21.56,29.4,266.56,0
4429,Television,75 inch,LG,119521,245.0,24.5,49.0,318.5,0
4430,Washing Machine,7 kg,IFB,29011,116.4,11.64,11.64,139.68,1
4431,Refrigerator,340 L,Samsung,49923,209.0,20.9,28.5,258.4,0
4432,Cooler,50 L,Bajaj,16559,50.5,5.05,10.1,65.65,1
4433,Geyser/Water Heater,10 L,AO Smith,5917,62.5,6.25,6.25,75.0,0
4434,Television,43 inch,LG,34587,117.6,11.76,24.5,153.86,0
4435,Refrigerator,240 L,LG,21141,176.4,17.64,19.6,213.64,0
4436,Mixer Grinder,750 W,Philips,4676,73.5,7.35,7.35,88.2,0
4437,Washing Machine,6 kg,IFB,22255,97.0,9.7,9.7,116.4,0
4438,Fans,48 inch,Usha,2543,20.4,2.04,2.04,24.48,0
4439,Gas Stove/Cooktop,2 Burner,Butterfly,3441,28.5,2.85,2.85,34.2,1
4440,Refrigerator,500 L,LG,46371,245.0,24.5,39.2,308.7,1
4441,Air Conditioner,1.5 Ton,Samsung,42076,237.5,23.75,23.75,285.0,1
4442,Air Conditioner,1.5 Ton,Hitachi,44349,287.5,28.75,28.75,345.0,1
4443,Geyser/Water Heater,6 L,AO Smith,3619,50.0,5.0,5.0,60.0,1
4444,Geyser/Water Heater,15 L,Racold,6914,61.8,6.18,6.18,74.16,0
4445,Washing Machine,8 kg,Whirlpool,31443,144.0,14.4,14.4,172.8,0
4446,Geyser/Water Heater,15 L,AO Smith,4478,75.0,7.5,7.5,90.0,0
4447,Television,50 inch,OnePlus,49053,153.0,15.3,30.6,198.9,0
4448,Refrigerator,190 L,LG,17963,147.0,14.7,14.7,176.4,0
4449,Television,65 inch,Xiaomi,63947,226.6,22.66,41.2,290.46,1
4450,Television,43 inch,LG,34722,117.6,11.76,24.5,153.86,0
4451,Mixer Grinder,750 W,Philips,4197,73.5,7.35,7.35,88.2,0
4452,Cooler,50 L,Kenstar,14082,49.5,4.95,9.9,64.35,0
4453,Television,43 inch,LG,34288,117.6,11.76,24.5,153.86,1
4454,Television,55 inch,Samsung,66094,171.0,17.1,33.25,221.35,0
4455,Gas Stove/Cooktop,3 Burner,Bajaj,5888,40.4,4.04,4.04,48.48,1
4456,Television,43 inch,LG,38699,117.6,11.76,24.5,153.86,1
4457,Gas Stove/Cooktop,4 Burner,Butterfly,5936,47.5,4.75,4.75,57.0,1
4458,Water Purifier,RO+UV+UF,Kent,13963,80.0,8.0,4.0,92.0,1
4459,Air Conditioner,2 Ton,Voltas,55712,300.0,30.0,32.0,362.0,1
4460,Refrigerator,500 L,Godrej,41324,247.5,24.75,39.6,311.85,1
4461,Television,50 inch,LG,45375,147.0,14.7,29.4,191.1,0
4462,Cooler,30 L,Bajaj,8664,40.4,4.04,10.1,54.54,1
4463,Television,65 inch,Sony,77074,264.0,26.4,48.0,338.4,0
4464,Television,65 inch,Samsung,69136,209.0,20.9,38.0,267.9,0
4465,Television,43 inch,OnePlus,30186,122.4,12.24,25.5,160.14,0
4466,Geyser/Water Heater,15 L,AO Smith,6419,75.0,7.5,7.5,90.0,1
4467,Water Purifier,RO+UV,Blue Star,10069,60.6,6.06,4.04,70.7,1
4468,Gas Stove/Cooktop,3 Burner,Prestige,3470,40.0,4.0,4.0,48.0,0
4469,Fans,48 inch,Atomberg,2830,21.0,2.1,2.1,25.2,1
4470,Gas Stove/Cooktop,2 Burner,Pigeon,2932,29.1,2.91,2.91,34.92,1
4471,Washing Machine,9 kg,Samsung,49449,171.0,17.1,17.1,205.2,1
4472,Television,55 inch,TCL,64370,176.4,17.64,34.3,228.34,1
4473,Television,75 inch,Samsung,83423,237.5,23.75,47.5,308.75,0
4474,Television,65 inch,TCL,61851,215.6,21.56,39.2,276.36,1
4475,Television,43 inch,Sony,27953,144.0,14.4,30.0,188.4,0
4476,Geyser/Water Heater,6 L,Racold,3209,41.2,4.12,4.12,49.44,1
4477,Air Conditioner,1 Ton,Samsung,32512,190.0,19.0,23.75,232.75,1
4478,Television,65 inch,LG,67332,215.6,21.56,39.2,276.36,0
4479,Television,75 inch,Sony,111615,300.0,30.0,60.0,390.0,1
4480,Television,43 inch,Samsung,34585,114.0,11.4,23.75,149.15,0
4481,Refrigerator,300 L,Samsung,30537,190.0,19.0,23.75,232.75,0
4482,Mixer Grinder,500 W,Panasonic,2162,50.0,5.0,5.0,60.0,0
4483,Refrigerator,500 L,Samsung,57577,237.5,23.75,38.0,299.25,0
4484,Gas Stove/Cooktop,2 Burner,Butterfly,2930,28.5,2.85,2.85,34.2,1
4485,Air Conditioner,1.5 Ton,Hitachi,39420,287.5,28.75,28.75,345.0,1
4486,Air Conditioner,1 Ton,Samsung,29500,190.0,19.0,23.75,232.75,1
4487,Air Conditioner,2 Ton,Hitachi,52793,345.0,34.5,36.8,416.3,0
4488,Fans,48 inch,Crompton,2332,20.0,2.0,2.0,24.0,1
4489,Television,55 inch,OnePlus,54616,183.6,18.36,35.7,237.66,1
4490,Mixer Grinder,500 W,Morphy Richards,2165,55.0,5.5,5.5,66.0,1
4491,Mixer Grinder,1000 W,Morphy Richards,6524,99.0,9.9,11.0,119.9,1
4492,Cooler,50 L,Symphony,18006,55.0,5.5,11.0,71.5,0
4493,Gas Stove/Cooktop,2 Burner,Elica,2433,36.0,3.6,3.6,43.2,0
4494,Television,32 inch,TCL,23506,98.0,9.8,19.6,127.4,1
4495,Water Purifier,RO+UV,Blue Star,9365,60.6,6.06,4.04,70.7,1
4496,Refrigerator,500 L,LG,49376,245.0,24.5,39.2,308.7,0
4497,Fans,52 inch,Atomberg,2522,26.25,2.62,3.15,32.02,0
4498,Geyser/Water Heater,10 L,Crompton,5660,50.0,5.0,5.0,60.0,1
4499,Mixer Grinder,750 W,Morphy Richards,4411,77.0,7.7,7.7,92.4,0
4500,Mixer Grinder,750 W,Panasonic,5885,70.0,7.0,7.0,84.0,0
4501,Gas Stove/Cooktop,3 Burner,Prestige,4043,40.0,4.0,4.0,48.0,1
4502,Mixer Grinder,1000 W,Morphy Richards,6993,99.0,9.9,11.0,119.9,0
4503,Cooler,50 L,Voltas,13857,50.0,5.0,10.0,65.0,1
4504,Air Conditioner,1 Ton,Blue Star,39836,202.0,20.2,25.25,247.45,1
4505,Air Conditioner,2 Ton,LG,43767,294.0,29.4,31.36,354.76,1
4506,Television,32 inch,TCL,23220,98.0,9.8,19.6,127.4,1
4507,Geyser/Water Heater,10 L,Havells,3746,50.0,5.0,5.0,60.0,0
4508,Television,32 inch,Vu,23924,110.0,11.0,22.0,143.0,1
4509,Washing Machine,9 kg,Godrej,43611,178.2,17.82,17.82,213.84,1
4510,Washing Machine,8 kg,LG,25589,147.0,14.7,14.7,176.4,1
4511,Cooler,30 L,Voltas,9179,40.0,4.0,10.0,54.0,1
4512,Washing Machine,8 kg,Samsung,39200,142.5,14.25,14.25,171.0,1
4513,Television,32 inch,TCL,20196,98.0,9.8,19.6,127.4,1
4514,Washing Machine,8 kg,Samsung,30400,142.5,14.25,14.25,171.0,0
4515,Television,50 inch,TCL,47632,147.0,14.7,29.4,191.1,1
4516,Refrigerator,500 L,Panasonic,61790,250.0,25.0,40.0,315.0,1
4517,Water Purifier,RO+UV,Blue Star,13708,60.6,6.06,4.04,70.7,0
4518,Television,55 inch,TCL,47153,176.4,17.64,34.3,228.34,0
4519,Refrigerator,240 L,Haier,27098,180.0,18.0,20.0,218.0,1
4520,Television,32 inch,Xiaomi,25772,103.0,10.3,20.6,133.9,0
4521,Refrigerator,340 L,LG,30998,215.6,21.56,29.4,266.56,1
4522,Gas Stove/Cooktop,3 Burner,Elica,3821,48.0,4.8,4.8,57.6,0
4523,Gas Stove/Cooktop,4 Burner,Pigeon,7379,48.5,4.85,4.85,58.2,0
4524,Gas Stove/Cooktop,2 Burner,Sunflame,3210,28.5,2.85,2.85,34.2,0
4525,Refrigerator,300 L,Samsung,27148,190.0,19.0,23.75,232.75,0
4526,Mixer Grinder,1000 W,Philips,6838,94.5,9.45,10.5,114.45,1
4527,Washing Machine,6 kg,IFB,20560,97.0,9.7,9.7,116.4,0
4528,Gas Stove/Cooktop,4 Burner,Butterfly,7996,47.5,4.75,4.75,57.0,1
4529,Television,32 inch,Xiaomi,17468,103.0,10.3,20.6,133.9,1
4530,Washing Machine,6 kg,Whirlpool,17382,96.0,9.6,9.6,115.2,1
4531,Air Conditioner,1.5 Ton,LG,34151,245.0,24.5,24.5,294.0,0
4532,Television,75 inch,Samsung,110503,237.5,23.75,47.5,308.75,1
4533,Gas Stove/Cooktop,4 Burner,Bajaj,7321,50.5,5.05,5.05,60.6,0
4534,Cooler,20 L,Kenstar,5050,29.7,2.97,7.92,40.59,1
4535,Water Purifier,RO+UV+UF,Kent,13144,80.0,8.0,4.0,92.0,0
4536,Cooler,20 L,Voltas,9641,30.0,3.0,8.0,41.0,1
4537,Cooler,20 L,Symphony,6858,33.0,3.3,8.8,45.1,0
4538,Air Conditioner,2 Ton,Daikin,42478,285.0,28.5,30.4,343.9,0
4539,Gas Stove/Cooktop,2 Burner,Elica,3627,36.0,3.6,3.6,43.2,0
4540,Water Purifier,RO+UV+UF,Pureit,11754,78.4,7.84,3.92,90.16,1
4541,Fans,48 inch,Atomberg,1747,21.0,2.1,2.1,25.2,0
4542,Refrigerator,340 L,Samsung,31471,209.0,20.9,28.5,258.4,0
4543,Gas Stove/Cooktop,3 Burner,Sunflame,5717,38.0,3.8,3.8,45.6,1
4544,Cooler,30 L,Symphony,10205,44.0,4.4,11.0,59.4,0
4545,Cooler,30 L,Symphony,7941,44.0,4.4,11.0,59.4,0
4546,Cooler,50 L,Kenstar,15415,49.5,4.95,9.9,64.35,1
4547,Air Conditioner,1 Ton,Blue Star,27416,202.0,20.2,25.25,247.45,1
4548,Television,75 inch,Sony,97553,300.0,30.0,60.0,390.0,0
4549,Air Conditioner,2 Ton,Blue Star,49618,303.0,30.3,32.32,365.62,1
4550,Mixer Grinder,500 W,Havells,3421,50.0,5.0,5.0,60.0,0
4551,Mixer Grinder,500 W,Panasonic,3027,50.0,5.0,5.0,60.0,0
4552,Washing Machine,7 kg,LG,28487,117.6,11.76,11.76,141.12,0
4553,Television,55 inch,TCL,48421,176.4,17.64,34.3,228.34,1
4554,Refrigerator,190 L,Haier,18342,150.0,15.0,15.0,180.0,1
4555,Cooler,50 L,Voltas,10481,50.0,5.0,10.0,65.0,0
4556,Television,43 inch,Sony,25540,144.0,14.4,30.0,188.4,1
4557,Geyser/Water Heater,6 L,Crompton,2221,40.0,4.0,4.0,48.0,1
4558,Water Purifier,RO+UV+UF,Pureit,18941,78.4,7.84,3.92,90.16,1
4559,Mixer Grinder,750 W,Preethi,4441,80.5,8.05,8.05,96.6,1
4560,Air Conditioner,1.5 Ton,Daikin,42453,237.5,23.75,23.75,285.0,0
4561,Geyser/Water Heater,15 L,Havells,6919,60.0,6.0,6.0,72.0,0
4562,Fans,52 inch,Orient,3158,27.25,2.73,3.27,33.25,0
4563,Gas Stove/Cooktop,4 Burner,Butterfly,6937,47.5,4.75,4.75,57.0,1
4564,Washing Machine,8 kg,IFB,29391,145.5,14.55,14.55,174.6,1
4565,Cooler,20 L,Havells,7792,30.0,3.0,8.0,41.0,0
4566,Refrigerator,300 L,Godrej,31877,198.0,19.8,24.75,242.55,1
4567,Mixer Grinder,1000 W,Preethi,5035,103.5,10.35,11.5,125.35,0
4568,Water Purifier,RO+UV,Livpure,13396,63.0,6.3,4.2,73.5,1
4569,Geyser/Water Heater,10 L,Racold,4852,51.5,5.15,5.15,61.8,0
4570,Cooler,20 L,Kenstar,9583,29.7,2.97,7.92,40.59,1
4571,Television,43 inch,Vu,27286,132.0,13.2,27.5,172.7,0
4572,Television,65 inch,Vu,83297,242.0,24.2,44.0,310.2,0
4573,Mixer Grinder,500 W,Panasonic,3212,50.0,5.0,5.0,60.0,1
4574,Washing Machine,7 kg,Whirlpool,25003,115.2,11.52,11.52,138.24,0
4575,Water Purifier,RO+UV,Livpure,9253,63.0,6.3,4.2,73.5,0
4576,Cooler,30 L,Crompton,10983,40.0,4.0,10.0,54.0,1
4577,Geyser/Water Heater,10 L,AO Smith,3555,62.5,6.25,6.25,75.0,1
4578,Cooler,30 L,Crompton,10392,40.0,4.0,10.0,54.0,1
4579,Fans,48 inch,Crompton,2489,20.0,2.0,2.0,24.0,0
4580,Washing Machine,6 kg,Samsung,24081,95.0,9.5,9.5,114.0,0
4581,Washing Machine,8 kg,Bosch,34317,144.0,14.4,14.4,172.8,1
4582,Television,32 inch,LG,20275,98.0,9.8,19.6,127.4,0
4583,Television,50 inch,Samsung,51408,142.5,14.25,28.5,185.25,0
4584,Refrigerator,500 L,Haier,41568,250.0,25.0,40.0,315.0,0
4585,Washing Machine,9 kg,Godrej,31818,178.2,17.82,17.82,213.84,1
4586,Television,32 inch,Samsung,25677,95.0,9.5,19.0,123.5,0
4587,Television,55 inch,OnePlus,46629,183.6,18.36,35.7,237.66,1
4588,Television,55 inch,TCL,66588,176.4,17.64,34.3,228.34,1
4589,Mixer Grinder,500 W,Bajaj,3555,50.5,5.05,5.05,60.6,0
4590,Washing Machine,8 kg,Godrej,33624,148.5,14.85,14.85,178.2,0
4591,Air Conditioner,2 Ton,Blue Star,46040,303.0,30.3,32.32,365.62,1
4592,Washing Machine,9 kg,LG,30753,176.4,17.64,17.64,211.68,0
4593,Gas Stove/Cooktop,4 Burner,Elica,5665,60.0,6.0,6.0,72.0,1
4594,Refrigerator,300 L,LG,29886,196.0,19.6,24.5,240.1,0
4595,Refrigerator,340 L,LG,49742,215.6,21.56,29.4,266.56,1
4596,Television,55 inch,Vu,59312,198.0,19.8,38.5,256.3,0
4597,Gas Stove/Cooktop,4 Burner,Bajaj,7755,50.5,5.05,5.05,60.6,0
4598,Washing Machine,9 kg,Samsung,31789,171.0,17.1,17.1,205.2,0
4599,Cooler,30 L,Kenstar,9643,39.6,3.96,9.9,53.46,0
4600,Refrigerator,300 L,Whirlpool,26840,192.0,19.2,24.0,235.2,1
4601,Air Conditioner,1 Ton,Samsung,34169,190.0,19.0,23.75,232.75,0
4602,Gas Stove/Cooktop,3 Burner,Prestige,5922,40.0,4.0,4.0,48.0,1
4603,Television,75 inch,Sony,80796,300.0,30.0,60.0,390.0,0
4604,Refrigerator,240 L,Samsung,23737,171.0,17.1,19.0,207.1,1
4605,Television,65 inch,Vu,78839,242.0,24.2,44.0,310.2,1
4606,Washing Machine,6 kg,IFB,21061,97.0,9.7,9.7,116.4,1
4607,Refrigerator,500 L,Haier,67870,250.0,25.0,40.0,315.0,1
4608,Water Purifier,RO+UV+UF,Blue Star,11645,80.8,8.08,4.04,92.92,0
4609,Television,43 inch,Samsung,28046,114.0,11.4,23.75,149.15,0
4610,Television,65 inch,TCL,74842,215.6,21.56,39.2,276.36,0
4611,Mixer Grinder,500 W,Philips,3153,52.5,5.25,5.25,63.0,0
4612,Refrigerator,240 L,Whirlpool,22696,172.8,17.28,19.2,209.28,1
4613,Refrigerator,190 L,Samsung,19387,142.5,14.25,14.25,171.0,0
4614,Gas Stove/Cooktop,4 Burner,Butterfly,4369,47.5,4.75,4.75,57.0,0
4615,Air Conditioner,1 Ton,LG,28023,196.0,19.6,24.5,240.1,1
4616,Washing Machine,7 kg,IFB,25764,116.4,11.64,11.64,139.68,1
4617,Mixer Grinder,500 W,Panasonic,3164,50.0,5.0,5.0,60.0,0
4618,Air Conditioner,1 Ton,Daikin,33739,190.0,19.0,23.75,232.75,0
4619,Television,32 inch,TCL,26193,98.0,9.8,19.6,127.4,0
4620,Washing Machine,7 kg,LG,24133,117.6,11.76,11.76,141.12,0
4621,Fans,52 inch,Crompton,3330,25.0,2.5,3.0,30.5,1
4622,Air Conditioner,1.5 Ton,LG,42971,245.0,24.5,24.5,294.0,1
4623,Washing Machine,6 kg,Samsung,20813,95.0,9.5,9.5,114.0,0
4624,Television,65 inch,Samsung,86581,209.0,20.9,38.0,267.9,0
4625,Washing Machine,9 kg,Whirlpool,32778,172.8,17.28,17.28,207.36,1
4626,Gas Stove/Cooktop,4 Burner,Pigeon,4258,48.5,4.85,4.85,58.2,1
4627,Water Purifier,RO+UV,Pureit,8290,58.8,5.88,3.92,68.6,0
4628,Water Purifier,RO+UV+UF,Kent,11331,80.0,8.0,4.0,92.0,0
4629,Mixer Grinder,750 W,Philips,5062,73.5,7.35,7.35,88.2,1
4630,Air Conditioner,1.5 Ton,Hitachi,38816,287.5,28.75,28.75,345.0,1
4631,Television,43 inch,Xiaomi,37879,123.6,12.36,25.75,161.71,1
4632,Refrigerator,500 L,Panasonic,59870,250.0,25.0,40.0,315.0,0
4633,Television,43 inch,Samsung,31754,114.0,11.4,23.75,149.15,0
4634,Refrigerator,240 L,Godrej,29737,178.2,17.82,19.8,215.82,1
4635,Geyser/Water Heater,15 L,AO Smith,7606,75.0,7.5,7.5,90.0,1
4636,Geyser/Water Heater,6 L,Racold,2581,41.2,4.12,4.12,49.44,0
4637,Refrigerator,300 L,Panasonic,33861,200.0,20.0,25.0,245.0,0
4638,Cooler,20 L,Havells,8600,30.0,3.0,8.0,41.0,0
4639,Cooler,30 L,Voltas,10312,40.0,4.0,10.0,54.0,0
4640,Washing Machine,8 kg,Whirlpool,28143,144.0,14.4,14.4,172.8,1
4641,Gas Stove/Cooktop,3 Burner,Prestige,4497,40.0,4.0,4.0,48.0,1
4642,Television,50 inch,Vu,53338,165.0,16.5,33.0,214.5,1
4643,Geyser/Water Heater,10 L,Racold,4547,51.5,5.15,5.15,61.8,0
4644,Geyser/Water Heater,6 L,Havells,2708,40.0,4.0,4.0,48.0,1
4645,Mixer Grinder,750 W,Bajaj,4680,70.7,7.07,7.07,84.84,0
4646,Gas Stove/Cooktop,4 Burner,Bajaj,6270,50.5,5.05,5.05,60.6,1
4647,Television,43 inch,OnePlus,29203,122.4,12.24,25.5,160.14,1
4648,Gas Stove/Cooktop,4 Burner,Butterfly,7279,47.5,4.75,4.75,57.0,0
4649,Refrigerator,190 L,Samsung,21826,142.5,14.25,14.25,171.0,1
4650,Geyser/Water Heater,15 L,Havells,5838,60.0,6.0,6.0,72.0,0
4651,Television,43 inch,Samsung,39993,114.0,11.4,23.75,149.15,0
4652,Washing Machine,8 kg,Bosch,34277,144.0,14.4,14.4,172.8,0
4653,Washing Machine,9 kg,Samsung,38731,171.0,17.1,17.1,205.2,1
4654,Water Purifier,RO+UV+UF,Livpure,16864,84.0,8.4,4.2,96.6,0
4655,Mixer Grinder,1000 W,Bajaj,7074,90.9,9.09,10.1,110.09,0
4656,Cooler,50 L,Kenstar,10553,49.5,4.95,9.9,64.35,0
4657,Geyser/Water Heater,15 L,Crompton,6305,60.0,6.0,6.0,72.0,1
4658,Geyser/Water Heater,10 L,V-Guard,5132,55.0,5.5,5.5,66.0,0
4659,Washing Machine,8 kg,Whirlpool,26150,144.0,14.4,14.4,172.8,1
4660,Washing Machine,7 kg,Samsung,26204,114.0,11.4,11.4,136.8,0
4661,Washing Machine,6 kg,Godrej,18646,99.0,9.9,9.9,118.8,1
4662,Television,32 inch,Sony,27587,120.0,12.0,24.0,156.0,1
4663,Water Purifier,RO+UV,Livpure,14559,63.0,6.3,4.2,73.5,1
4664,Refrigerator,300 L,Samsung,39456,190.0,19.0,23.75,232.75,0
4665,Water Purifier,RO+UV+UF,Blue Star,11263,80.8,8.08,4.04,92.92,0
4666,Air Conditioner,2 Ton,Hitachi,53885,345.0,34.5,36.8,416.3,0
4667,Air Conditioner,1.5 Ton,Daikin,34343,237.5,23.75,23.75,285.0,1
4668,Geyser/Water Heater,6 L,Havells,3261,40.0,4.0,4.0,48.0,0
4669,Air Conditioner,2 Ton,Voltas,61503,300.0,30.0,32.0,362.0,1
4670,Fans,48 inch,Atomberg,2608,21.0,2.1,2.1,25.2,0
4671,Television,65 inch,Sony,73469,264.0,26.4,48.0,338.4,1
